"filename", "language", "TypeScript", "JSON with Comments", "JavaScript", "JSON", "Markdown", "YAML", "TypeScript JSX", "XML", "PostCSS", "comment", "blank", "total"
"/Users/marcossandovalruiz/Documents/quhealthy/types/healthProfile.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"/Users/marcossandovalruiz/Documents/quhealthy/types/healthVault.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 26
"/Users/marcossandovalruiz/Documents/quhealthy/types/healthscore.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 41
"/Users/marcossandovalruiz/Documents/quhealthy/types/index.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 71
"/Users/marcossandovalruiz/Documents/quhealthy/types/intelligence.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/marcossandovalruiz/Documents/quhealthy/types/location.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 17
"/Users/marcossandovalruiz/Documents/quhealthy/types/marketplace.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 22
"/Users/marcossandovalruiz/Documents/quhealthy/types/medicalHistory.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 37
"/Users/marcossandovalruiz/Documents/quhealthy/types/onboarding.ts", "TypeScript", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 224
"/Users/marcossandovalruiz/Documents/quhealthy/types/order.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 37
"/Users/marcossandovalruiz/Documents/quhealthy/types/packages.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 34
"/Users/marcossandovalruiz/Documents/quhealthy/types/patient.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 45
"/Users/marcossandovalruiz/Documents/quhealthy/types/payment.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 35
"/Users/marcossandovalruiz/Documents/quhealthy/types/providerLocation.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 28
"/Users/marcossandovalruiz/Documents/quhealthy/types/providerScore.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 46
"/Users/marcossandovalruiz/Documents/quhealthy/types/public.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/marcossandovalruiz/Documents/quhealthy/types/referral.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/marcossandovalruiz/Documents/quhealthy/types/reviews.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 40
"/Users/marcossandovalruiz/Documents/quhealthy/types/schedule.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 67
"/Users/marcossandovalruiz/Documents/quhealthy/types/security.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/marcossandovalruiz/Documents/quhealthy/types/social.ts", "TypeScript", 166, 0, 0, 0, 0, 0, 0, 0, 0, 41, 36, 243
"/Users/marcossandovalruiz/Documents/quhealthy/types/staff.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 35
"/Users/marcossandovalruiz/Documents/quhealthy/types/store.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 44
"/Users/marcossandovalruiz/Documents/quhealthy/types/storefront.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 68
"/Users/marcossandovalruiz/Documents/quhealthy/types/subscriptions.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 28
"/Users/marcossandovalruiz/Documents/quhealthy/types/vaccination.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/Users/marcossandovalruiz/Documents/quhealthy/types/wallet.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"Total", "-", 10953, 41, 38, 26328, 110, 58, 64589, 2, 35, 5042, 8892, 116088
